队名,队员号,出场次数,首发次数,上场时间,投篮命中次数,投篮出手次数,篮板总数,盖帽,得分,总命中率
153,2,65,65,37.4,7.1,14.1,10.4,1.4,17.4,0.503546099
153,3,23,19,30.5,4.4,9.2,3.8,0.1,12.7,0.47826087
153,4,1,0,19,3,6,2,1,8,0.5
153,5,63,16,22.9,2.8,6.1,5.5,0.8,7.8,0.459016393
153,6,64,45,26.9,2.9,7.3,3.4,0.4,7.7,0.397260274
153,7,43,43,25.6,2.1,5.6,2.1,0.1,5.9,0.375
153,8,53,5,23.4,1.9,5.1,1.6,0,5.2,0.37254902
153,9,7,1,11.7,2,4.3,4.4,0.9,4.7,0.465116279
153,10,40,0,10.5,1.7,4.4,0.8,0,4.4,0.386363636
153,11,24,12,16.5,1.5,3.7,2.3,0.3,4,0.405405405
153,12,59,0,16.2,1.3,2.9,3.2,0.3,3.2,0.448275862
153,13,50,6,14.4,1.1,2.4,3.4,0.4,2.8,0.458333333
153,14,19,0,8.9,0.9,2.2,0.8,0,2.4,0.409090909
153,15,27,0,10,0.8,2,0.5,0,2,0.4
153,16,9,0,7.2,0.7,1.6,1.6,0,1.3,0.4375
154,0,78,78,38.7,9.5,20.4,5.6,0.3,27.3,0.465686275
154,1,76,76,35.8,6.2,10.7,12.4,2.4,17.1,0.579439252
154,2,49,42,33.8,5.5,11.8,8.6,1.2,13.7,0.466101695
154,3,50,50,32.6,4.7,9.5,2.8,0.1,12.7,0.494736842
154,4,75,66,33.7,4.4,11,5,0.6,12.4,0.4
154,5,76,6,21.5,3.5,7.6,4.8,0.3,9.4,0.460526316
154,6,78,10,21.3,2.6,6.8,2.2,0.1,7.9,0.382352941
154,7,45,13,26.1,2.5,6,2.9,0.1,7.3,0.416666667
154,8,59,36,23.1,2.9,6.5,5.5,0.7,7.3,0.446153846
154,9,29,1,15.8,2.7,5.3,5.7,0.7,6.7,0.509433962
154,10,48,17,14.2,1.5,3.9,1.2,0,4,0.384615385
154,11,20,3,9.8,1.2,3.7,2.1,0.1,3.3,0.324324324
154,12,46,9,17.8,1,2.7,1.5,0,2.9,0.37037037
154,13,32,3,6.3,0.6,1.5,1.1,0.3,1.3,0.4
154,14,4,0,1.5,0,1,1,0,0,0
154,15,1,0,6,0,2,1,0,0,0
155,0,64,9,28.4,6,13.9,2.6,0.2,17.9,0.431654676
155,1,60,60,31.4,7.1,14.8,9.7,1.5,17.4,0.47972973
155,2,77,70,33.2,5.4,11.6,2.5,0.1,15.7,0.465517241
155,3,6,6,29.5,5.2,12.2,4.3,0.2,13.8,0.426229508
155,4,23,15,28,4.8,10.7,3.3,0.3,13.1,0.448598131
155,5,39,13,18.9,4.5,8.9,5.9,1,10.4,0.505617978
155,6,41,5,22.2,3.7,8.9,2.5,0.2,10.1,0.415730337
155,7,43,5,21.1,3.3,8,2.7,0.2,10,0.4125
155,8,72,32,20.8,4,7.2,7.4,0.9,9.7,0.555555556
155,9,27,27,32.9,3.3,8.6,3.8,0.1,9.5,0.38372093
155,10,79,62,28.4,3.5,8.2,4.4,1,9.1,0.426829268
155,11,9,0,19.9,3.1,7.8,3.8,0.1,8.1,0.397435897
155,12,59,25,22.3,2.7,6.3,3.7,0.8,8,0.428571429
155,13,54,45,29,3.1,7.8,2.9,0.1,8,0.397435897
155,14,15,10,20.9,2.4,6.3,1.9,0.1,6.8,0.380952381
155,15,18,0,12.8,2.4,4.9,1.7,0.2,6.4,0.489795918
155,16,36,13,20.9,2,5.3,4.6,0.8,5.6,0.377358491
155,17,65,13,16.8,2.2,4.6,3.9,0.7,5.4,0.47826087
155,18,2,0,6,0,0.5,0.5,0,0,0
156,0,35,35,34.5,7.6,20.4,5.7,0.2,22.3,0.37254902
156,1,42,0,23.7,4.1,11.3,2.3,0.3,13.4,0.362831858
156,2,70,57,26.8,5.1,11.1,7.9,0.7,12,0.459459459
156,3,19,5,29.8,3.7,8.9,1.9,0.1,11.9,0.415730337
156,4,59,38,25,4.5,10.1,3.2,0.2,11.9,0.445544554
156,5,71,26,23.8,5.2,10.5,6.8,0.2,11.8,0.495238095
156,6,74,30,25.8,3.7,8.8,2.6,0.4,11.2,0.420454545
156,7,2,1,37,4.5,15,4.5,0,11,0.3
156,8,65,36,25.8,3.9,9.5,3.2,0,10,0.410526316
156,9,76,59,29.5,3.8,9.1,4.2,0.6,9.9,0.417582418
156,10,6,0,20.7,3,6.7,2,0,8.7,0.447761194
156,11,79,24,23.3,3.6,5.9,7.6,1.2,8.3,0.610169492
156,12,38,27,21.2,2.9,5,6.3,0.6,7.2,0.58
156,13,52,34,23.7,2,5.9,2.8,0.5,6.4,0.338983051
156,14,43,20,22.9,1.8,5.2,1.6,0.1,5.1,0.346153846
156,15,67,18,16.8,1.9,4.6,3.5,0.6,4.6,0.413043478
156,16,9,0,9.2,0.3,1.4,0.4,0,2.2,0.214285714
156,17,1,0,14,1,3,0,0,2,0.333333333
157,0,66,66,28.2,6,16.9,3.7,0.2,17.6,0.355029586
157,1,79,79,32.4,6,13.9,4,0.1,15.5,0.431654676
157,2,67,35,28.5,4.2,10.3,2.5,0.3,15.3,0.40776699
157,3,80,48,28.2,4.9,12,3.4,0.2,13.2,0.408333333
157,4,81,60,28.2,4.4,10.3,10.2,0.4,11.3,0.427184466
157,5,54,2,19.2,2.3,6.9,1.8,0.1,7.3,0.333333333
157,6,66,0,20.3,2.6,4.8,4.3,0.8,7.2,0.541666667
157,7,81,81,23.2,2.2,5.1,4.9,1.4,5.9,0.431372549
157,8,63,22,20.1,2.5,4.8,5,0.4,5.5,0.520833333
157,9,35,5,16.8,1.6,5.1,2.5,0.3,5,0.31372549
157,10,53,0,16.3,1.8,4.3,1.7,0.1,4.5,0.418604651
157,11,36,0,13,1.5,4.1,3.4,0.3,4.2,0.365853659
157,12,29,11,20.6,1.3,4.3,2.4,0.2,4,0.302325581
157,13,25,1,12.8,1.2,3,2.9,0.4,3.5,0.4
157,14,39,0,12.7,1.5,2.7,4,0.5,3.4,0.555555556
158,0,58,1,24.1,5.6,12.7,2.3,0.2,18.6,0.440944882
158,1,63,60,28.8,5.6,13.8,3.5,0.3,15.6,0.405797101
158,2,82,19,29.2,5.8,13.1,3,0.1,14.7,0.442748092
158,3,60,60,25.9,4.5,10.6,2.3,0.2,13.2,0.424528302
158,4,74,73,28.8,5.1,10.5,8.6,0.5,13.2,0.485714286
158,5,79,40,28.8,3.5,8.7,4,0.5,9.4,0.402298851
158,6,22,2,17.8,3,6.5,1.2,0.1,7.7,0.461538462
158,7,56,49,26.5,2.9,7.6,5.3,0.4,7.6,0.381578947
158,8,38,11,16.1,3.3,6.3,4.2,0.9,7.5,0.523809524
158,9,54,52,20.5,3.1,6.1,4.9,0.6,7.4,0.508196721
158,10,63,7,22.9,3,5.7,5.9,0.6,7.1,0.526315789
158,11,20,2,19.9,2.4,4.1,3.2,0.4,6,0.585365854
158,12,67,16,16.3,2.2,4.4,5.1,0.7,5.7,0.5
158,13,24,3,15,2.2,5,2.2,0.3,5.4,0.44
158,14,48,1,11.6,2.2,4.1,4.6,0.2,5,0.536585366
158,15,24,11,12.2,1.3,3.2,1.8,0,3.3,0.40625
158,16,23,1,10.3,1.1,3,1,0.1,2.7,0.366666667
158,17,25,2,6.5,0.8,2.7,0.8,0.1,2.3,0.296296296
159,0,25,25,31.8,7.3,15.6,4.4,0.1,19.3,0.467948718
159,1,75,75,33.3,5.3,10.8,3.5,0.1,14.7,0.490740741
159,2,51,41,27.2,5.2,12.3,3.6,0.3,13.5,0.422764228
159,3,80,80,30.1,5,10.3,4.2,0.4,13.2,0.485436893
159,4,55,12,29.7,5.3,9.5,9.3,1.3,13,0.557894737
159,5,77,64,33,4.6,10.8,6.7,1,12.7,0.425925926
159,6,82,15,26.1,3.7,7.7,3.9,0.2,10.6,0.480519481
159,7,25,5,18.9,3.4,8,1.1,0,9.6,0.425
159,8,25,16,25.2,3.4,7.7,4,0.6,9.5,0.441558442
159,9,80,6,17.7,2.9,5.6,3.7,0.1,8.4,0.517857143
159,10,38,4,18.1,2.6,6.6,2,0.5,7.4,0.393939394
159,11,48,2,17.8,2.8,6.6,1.8,0.1,7.4,0.424242424
159,12,67,56,14.8,2.7,5.3,3.2,0.7,6.4,0.509433962
159,13,24,0,12.2,2.1,5.2,0.8,0.1,5,0.403846154
159,14,54,3,16.6,2.2,4,2.9,0.4,5,0.55
159,15,9,0,8,1.3,3.4,1.9,0.3,3.2,0.382352941
159,16,12,6,15.3,1,4.3,3.3,0.3,3,0.23255814
159,17,21,0,4.8,0.8,1.5,1.3,0.2,2.1,0.533333333
159,18,1,0,2,0,0,0,0,0,0
160,0,66,66,32,6.5,11.7,10,1.5,15.4,0.555555556
160,1,65,60,31.1,4.8,9.9,4.6,0.3,12.7,0.484848485
160,2,62,62,31.6,4.8,9,3,0.1,12.5,0.533333333
160,3,59,19,23.7,4.3,10.1,2.7,0.3,11,0.425742574
160,4,64,59,26.1,4,9.6,5.9,1.1,10.5,0.416666667
160,5,49,46,28.1,4.1,9.2,3.5,0.6,10.2,0.445652174
160,6,51,2,15.1,2.8,7.1,1.5,0,8.2,0.394366197
160,7,63,7,19.5,2.8,6.9,4.4,0.7,7.4,0.405797101
160,8,35,0,14.4,2.1,5.1,2.6,0.1,6.4,0.411764706
160,9,60,1,14.9,2.4,5.7,1.5,0.2,6.1,0.421052632
160,10,64,0,14,1.9,4.2,3.3,0.9,5.4,0.452380952
160,11,36,8,14.4,1.4,3.6,1.6,0.1,3.6,0.388888889
160,12,34,0,14.4,1.4,2.9,2.8,0.2,2.9,0.482758621
161,0,77,77,33.5,5.2,11.8,3.1,0.3,14.7,0.440677966
161,1,82,67,26.6,5.3,11.2,6.6,0.4,12.8,0.473214286
161,2,61,61,30.8,4.8,9.3,8.5,1.6,11.1,0.516129032
161,3,79,50,27.5,4,8.5,3.1,0.1,10.9,0.470588235
161,4,59,22,23.8,4.1,9.7,2.5,0.3,10.5,0.422680412
161,5,75,20,20.7,4.1,10.2,3.8,0.5,10.1,0.401960784
161,6,55,4,18.7,3.3,6.7,5.3,1.4,8.3,0.492537313
161,7,82,32,22.5,3.2,8,4.8,0.8,8.2,0.4
161,8,50,21,19,3.2,7.9,2.5,0.4,8,0.405063291
161,9,79,45,24.2,2.7,5.6,4.4,0.2,6.4,0.482142857
161,10,46,2,17.3,2,5.4,1.5,0.2,6,0.37037037
161,11,23,6,16.1,2.2,5.5,2.5,0.2,5.7,0.4
161,12,17,0,13.7,1.6,3.6,5.1,1.2,4.1,0.444444444
161,13,48,3,14.6,1.2,3.1,0.9,0.1,3,0.387096774
161,14,19,0,7.7,0.8,2.6,0.8,0,2.1,0.307692308
161,15,16,0,3.7,0.6,1.6,0.6,0,1.2,0.375
162,0,76,75,35.1,7.3,14.4,3.2,0.3,20.3,0.506944444
162,1,43,40,32.9,6.2,12.9,4.7,0.3,17.7,0.480620155
162,2,82,48,28.4,5.5,12.3,3.4,0.5,15.8,0.447154472
162,3,81,0,26.6,5.1,10.4,6,0.6,13.8,0.490384615
162,4,82,82,28.2,4.1,9.5,5.1,0.8,11.1,0.431578947
162,5,82,1,22,3.5,7.9,3.9,0.2,9.7,0.443037975
162,6,81,81,30.7,3.3,7.6,6.5,0.3,9.4,0.434210526
162,7,80,79,24.5,3.6,6.9,7.8,1.1,8.1,0.52173913
162,8,20,0,18.4,2.8,6.6,1.9,0.2,7.5,0.424242424
162,9,52,0,10.3,1.5,3.2,1.7,0.2,3.7,0.46875
162,10,70,1,14.4,1.7,4,1.8,0.2,3.7,0.425
162,11,31,0,6.4,0.7,2,1.2,0.1,2.3,0.35
162,12,42,3,8.6,0.8,1.9,2.4,0.4,2,0.421052632
162,13,14,0,6.9,0.5,1,1.8,0.1,1.4,0.5
162,14,20,0,3,0.4,0.8,0.9,0.1,1,0.5
163,0,81,81,34.6,5.8,12.9,5.2,0.6,17,0.449612403
163,1,52,51,33.4,6.5,13.1,3.6,0.2,16.2,0.496183206
163,2,82,82,31.5,6.2,13.4,6.2,0.5,15.3,0.462686567
163,3,46,1,25.7,4.7,11.1,2.4,0.1,15.2,0.423423423
163,4,12,9,29,4.3,11.9,1.9,0.1,12.3,0.361344538
163,5,74,4,19.6,4.4,10.5,2.5,0.2,11.9,0.419047619
163,6,81,35,25.3,4.1,9.4,4.8,0.2,10.4,0.436170213
163,7,78,63,30.5,3.3,7.6,6.4,0.3,9.1,0.434210526
163,8,40,7,21.4,3,5.2,4.9,1.2,7,0.576923077
163,9,69,44,22,2.6,5.1,6.6,1.5,6.3,0.509803922
163,10,40,1,15.4,2.8,5.4,2.1,0.2,6.1,0.518518519
163,11,41,2,13,1.9,4.9,1.8,0.2,5.6,0.387755102
163,12,54,28,18.6,2,3.6,5.1,1,4.3,0.555555556
163,13,9,0,9,1.4,4.4,1.4,0,3.6,0.318181818
163,14,24,0,11.5,1.1,3.1,1.8,0,3.3,0.35483871
163,15,8,0,7.3,1.1,2.6,0.9,0.3,2.8,0.423076923
163,16,17,1,8.4,0.7,2.3,1.6,0.1,1.9,0.304347826
163,17,6,0,6,0.5,1.8,0.5,0.2,1.5,0.277777778
163,18,5,0,8.8,0.6,2.8,0.6,0,1.2,0.214285714
163,19,16,1,6.4,0.4,1.6,1.6,0.1,1.1,0.25
163,20,6,0,2.3,0.3,1.3,0.5,0,1,0.230769231
163,21,11,0,7,0.1,1.5,0.9,0.2,0.4,0.066666667
163,22,2,0,4,0,1.5,1,0,0,0
164,0,31,31,34.1,7.2,15.9,4,0.6,20.4,0.452830189
164,1,52,50,36,7.1,17.2,3.9,0.4,19.6,0.412790698
164,2,76,51,27.8,4.8,11.4,2.5,0.3,13.8,0.421052632
164,3,79,1,21.3,4.2,9.8,3.8,0.3,12.2,0.428571429
164,4,37,24,24.8,4.6,11.6,5.2,0.5,11.6,0.396551724
164,5,47,4,22.7,4.7,9.4,3.1,0.3,11,0.5
164,6,78,46,23.3,3.4,8,7.6,0.8,9,0.425
164,7,57,13,19.5,3.1,7.4,2.5,0.2,8.9,0.418918919
164,8,67,27,18.8,3.3,7,5.6,0.4,8.5,0.471428571
164,9,2,0,23.5,2.5,8.5,4.5,1.5,8,0.294117647
164,10,82,80,31,2.9,7.1,6.2,0.2,8,0.408450704
164,11,4,3,18.5,2.5,9,8,0.5,7.3,0.277777778
164,12,66,60,24.5,2.8,4.8,8.7,0.7,7.2,0.583333333
164,13,62,18,19.5,1.9,4.9,1.6,0.2,5.3,0.387755102
164,14,7,0,11.9,1.6,3.7,1.1,0,5.3,0.432432432
164,15,22,2,13,1.9,4.1,1.6,0,5,0.463414634
164,16,17,0,11.8,1.4,2.6,1.7,0.1,3.2,0.538461538
164,17,10,0,6.7,1,2.4,3.8,0.5,2.9,0.416666667
164,18,8,0,6.3,1.1,2.8,2,0.1,2.8,0.392857143
164,19,8,0,7.5,1,3.1,0.9,0.1,2.5,0.322580645
164,20,36,0,11.8,1,2.5,1.1,0,2.5,0.4
164,21,9,0,12.7,1,2.6,0.9,0.3,2.4,0.384615385
164,22,3,0,11,0.7,2.7,0,0,1.3,0.259259259
165,0,78,78,35,7.8,18.3,3.2,0.3,22.1,0.426229508
165,1,66,66,33,6.8,15.7,4.8,0.5,21.1,0.433121019
165,2,66,59,31,6.1,12.3,5.1,0.6,14.4,0.495934959
165,3,54,5,21.1,3.9,9.7,2.2,0.1,11,0.402061856
165,4,82,75,21.2,3.5,7.7,4.2,0.9,9.2,0.454545455
165,5,47,46,27.7,3.3,4.9,11.5,0.5,8.4,0.673469388
165,6,77,34,20.2,3,6,6.6,1.3,8,0.5
165,7,47,0,15,2.9,5.7,6.2,0.7,7.4,0.50877193
165,8,61,15,18.4,3,7.2,1.6,0.1,7.3,0.416666667
165,9,57,17,28.5,2.6,6.2,6,0.2,7,0.419354839
165,10,64,7,21.3,2.5,5.4,3.5,0.3,6.8,0.462962963
165,11,67,0,14.3,2.6,5.9,1.6,0.1,6.3,0.440677966
165,12,32,8,17,2.1,3.8,2.5,0.4,5.3,0.552631579
165,13,5,0,12.4,1.2,3.8,1.4,0,4.8,0.315789474
165,14,43,0,13.3,1.3,3.7,2.4,0.5,3.4,0.351351351
165,15,4,0,3.3,0.5,1.3,0.3,0,1.8,0.384615385
165,16,2,0,11.5,0.5,3.5,3,0,1.5,0.142857143
165,17,14,0,9.6,0.3,1.7,0.8,0.1,1,0.176470588
166,0,27,23,38.1,7.9,17.5,4.7,0.2,21.3,0.451428571
166,1,57,53,37,6.7,16.4,4.8,0.5,17.8,0.408536585
166,2,81,62,28.5,5.3,12.4,8.6,0.8,14.1,0.427419355
166,3,79,64,34.6,5.2,10.4,3.4,0.1,13.7,0.5
166,4,53,16,26.5,4.5,9.1,4.8,0.4,11.9,0.494505495
166,5,58,34,23.9,3.6,8.2,2.3,0.8,9.7,0.43902439
166,6,75,39,23.3,3.6,7.1,6.1,0.6,8.8,0.507042254
166,7,71,27,24,3.2,7.7,4.3,0.2,8.6,0.415584416
166,8,80,46,24.2,3.4,7.1,8.2,1.5,8.1,0.478873239
166,9,26,8,15.6,3,6.3,2,0.1,7.1,0.476190476
166,10,69,21,16.3,2.3,5.6,2.1,0.3,5.8,0.410714286
166,11,36,14,16.3,1.9,4.6,1.7,0.3,5.6,0.413043478
166,12,62,1,13.8,1.7,4.2,1.1,0,4.1,0.404761905
166,13,59,2,8.2,1.3,2.7,1.6,0.1,3.2,0.481481481
166,14,7,0,4.4,0.1,1.1,0.4,0,0.3,0.090909091
166,15,1,0,2,0,0,0,0,0,0
167,0,51,51,34.9,6.9,15.7,3.7,0.2,18.7,0.439490446
167,1,64,62,30.5,7,15.6,11,1.2,18.1,0.448717949
167,2,63,61,34.3,6.5,14.3,4.6,0.5,16.5,0.454545455
167,3,65,37,25.5,3.9,8.8,2.6,0.1,11.5,0.443181818
167,4,64,47,25.9,3.7,6.9,6.9,0.7,9.1,0.536231884
167,5,18,0,20.5,3.6,7.8,4.1,0.3,8.8,0.461538462
167,6,61,7,18.6,2.8,7.3,1.2,0,7.6,0.383561644
167,7,46,32,27.2,3.1,7.5,2.9,0.2,7.5,0.413333333
167,8,53,7,14.7,2,5,2.5,0.5,5.4,0.4
167,9,49,3,16.3,1.8,4.7,2,0.8,4.8,0.382978723
167,10,35,9,18.4,1.8,4.9,5.1,0.5,4.7,0.367346939
167,11,39,5,12.8,1.5,4.5,1.6,0.5,4.3,0.333333333
167,12,54,9,19.2,1.4,3.1,4.3,0.3,3.2,0.451612903
167,13,18,0,6.1,0.7,1.5,2.2,0.8,1.6,0.466666667
167,14,15,0,5.9,0.5,1.6,0.9,0.2,1.3,0.3125
168,0,75,74,30.5,6.4,13.8,9.9,0.7,17.1,0.463768116
168,1,65,61,31,5.6,11.8,4.4,0.4,15.2,0.474576271
168,2,79,62,26.9,4.6,10.5,2,0,13.9,0.438095238
168,3,72,8,24,4.6,10.8,2.5,0.1,12.7,0.425925926
168,4,82,81,27.9,4.6,9.1,6.7,0.7,10.9,0.505494505
168,5,76,72,29.9,3.2,8.1,2.7,0.3,8.8,0.395061728
168,6,24,3,23.2,3.5,7,4.8,0.5,8,0.5
168,7,46,20,20.9,3,6.6,1.7,0.2,8,0.454545455
168,8,69,0,14,2.5,5.9,1,0,7.2,0.423728814
168,9,22,0,17,2.2,5.2,2.2,0,6.1,0.423076923
168,10,38,2,11.8,1.9,4.7,1.6,0.2,5.3,0.404255319
168,11,54,11,16.3,2.2,5.2,2.7,0.9,5.1,0.423076923
168,12,41,15,17.3,1.9,5,1.7,0.8,5,0.38
168,13,51,0,15.9,2,4.8,4.7,0.4,4.8,0.416666667
168,14,15,0,11.7,1.4,2.5,4.2,0.9,3.3,0.56
168,15,74,1,16.4,1.1,2.6,4,0.2,2.7,0.423076923
168,16,9,0,3.6,0.3,1.2,1.1,0.1,0.9,0.25
169,0,71,71,32.3,8.3,16.8,11.7,1.3,22.7,0.494047619
169,1,72,54,34.6,6.9,15.2,2.9,0.1,20.3,0.453947368
169,2,55,55,34.4,7.4,15.3,5.5,0.6,20.1,0.483660131
169,3,18,18,25.9,3.6,8.3,1.9,0.1,9.8,0.43373494
169,4,82,55,26.6,3.1,8.3,2.9,0.2,8.8,0.373493976
169,5,67,15,24.7,2.8,6.4,4.4,0.2,8.5,0.4375
169,6,46,26,24.4,3.1,8.1,2.7,0.2,8.3,0.382716049
169,7,82,61,24.5,3.1,6,6.4,0.7,7.1,0.516666667
169,8,17,6,24.5,2.9,7.2,5.8,0.2,6.9,0.402777778
169,9,45,10,19.9,2.5,6.7,1.8,0.2,6.2,0.373134328
169,10,41,0,11.3,2.3,4.8,1.1,0.1,5.9,0.479166667
169,11,18,8,24.7,2.3,6.5,2.6,0.4,5.8,0.353846154
169,12,24,14,20.8,2,3.8,7.7,0,5.5,0.526315789
169,13,63,4,17,2.1,5.2,2.7,0.3,5.4,0.403846154
169,14,9,5,21.7,1.7,3.6,3,0.6,4.4,0.472222222
169,15,18,1,12.9,1.7,3.3,3.2,0.1,4.2,0.515151515
169,16,8,0,7.1,0.6,2.4,0.6,0,3,0.25
169,17,57,0,13.8,1.1,2.2,3.5,0.4,2.7,0.5
169,18,16,1,11.2,0.9,2,2.9,0.1,2.1,0.45
169,19,33,6,10,0.8,1.8,3.1,0.2,1.8,0.444444444
169,20,7,0,7.1,0.4,2.4,0.6,0.1,1.3,0.166666667
169,21,14,0,5.4,0.2,0.6,1.3,0.3,0.4,0.333333333
169,22,3,0,3,0,0.3,0,0,0,0
170,0,59,59,34.1,8.4,18.1,12.7,1.7,24.1,0.464088398
170,1,68,67,35.5,7.5,16.4,5.9,0.6,21.1,0.457317073
170,2,45,45,34.7,5.8,12.2,3.2,0.3,16.1,0.475409836
170,3,82,82,32.6,4.4,10.1,2.9,0.2,12.1,0.435643564
170,4,67,19,21.2,3.1,6.4,3.9,0.1,8.9,0.484375
170,5,74,6,19.7,2.9,6.6,2.7,0.1,8.3,0.439393939
170,6,68,30,21,3,6.9,2.6,0.2,7.4,0.434782609
170,7,70,15,17.1,2.7,5.3,3.8,0.2,7.2,0.509433962
170,8,81,63,24.6,2.5,5.3,6.5,0.7,6.1,0.471698113
170,9,30,0,20.7,2.3,4.9,2.5,0.1,5.7,0.469387755
170,10,36,7,17.8,1.8,5.1,1.9,0,5.4,0.352941176
170,11,73,1,15.5,1.5,4.1,1.2,0.2,4.4,0.365853659
170,12,47,7,16.3,1.2,2.9,6.4,0.1,3.7,0.413793103
170,13,46,9,9.6,1.2,1.8,2.2,0.4,3,0.666666667
170,14,6,0,10.3,0.7,3,2,0.5,2.8,0.233333333
170,15,3,0,11,0.7,2,0.7,0,2.7,0.35
170,16,3,0,0.7,0.3,0.3,0.3,0,0.7,1
170,17,3,0,0.7,0.3,0.7,0.3,0.3,0.7,0.428571429
170,18,2,0,3.5,0,1,1,0,0,0
171,0,65,65,34.5,9.2,20.5,11.5,1.4,26.9,0.448780488
171,1,70,70,34,6.7,14.4,6.5,0.7,17.2,0.465277778
171,2,74,15,29.9,5.1,10.5,2.3,0.1,14,0.485714286
171,3,72,72,35.2,4.9,10.9,6,0.1,11.9,0.449541284
171,4,69,21,27.3,4.3,9,5.9,0.2,11.8,0.477777778
171,5,68,7,24.6,3.6,9.3,1.7,0,10.2,0.387096774
171,6,68,53,21.2,2.9,6.7,2.2,0.1,7.8,0.432835821
171,7,66,39,21.4,2.9,5.1,5.3,1,7,0.568627451
171,8,44,9,15.8,2.3,5.1,1.4,0.1,6.8,0.450980392
171,9,78,14,19.1,3,5.7,5.4,0.9,6.8,0.526315789
171,10,1,0,24,2,10,4,0,6,0.2
171,11,59,29,14.9,2,3.6,3.2,0.4,5.2,0.555555556
171,12,17,1,10.4,1.5,3.5,1.3,0.1,3.7,0.428571429
171,13,51,15,14.1,1.3,3.5,1.7,0.3,3.5,0.371428571
171,14,8,0,5.8,0.4,0.8,1.4,0.5,1,0.5
172,0,55,55,34.4,9.2,20.3,10.6,1.3,27.8,0.45320197
172,1,30,30,33.8,6.7,14.7,6.3,0.9,18.7,0.455782313
172,2,25,18,29,5.7,11.8,4.2,0.1,15.1,0.483050847
172,3,68,63,30.4,5,10.5,2.2,0.1,13.2,0.476190476
172,4,14,6,22.5,4.2,10.2,3.6,0.4,11.6,0.411764706
172,5,69,25,25.1,3.4,7.6,2.6,0.1,9.9,0.447368421
172,6,33,12,18.5,3.5,6.6,4.9,0.4,8.8,0.53030303
172,7,61,45,25.9,3,6.9,2,0.1,8.4,0.434782609
172,8,75,21,18.9,3.4,6.4,4.5,0.6,8.1,0.53125
172,9,61,27,19.3,3,6.9,2.1,0.1,8.1,0.434782609
172,10,65,20,26.6,2.8,6.6,2.8,0.4,7.8,0.424242424
172,11,54,13,25.4,2.7,7.1,5.4,0.3,7.6,0.38028169
172,12,65,9,22.8,2.4,5.4,3.6,0.3,7.1,0.444444444
172,13,71,62,19.9,3,5.5,5.7,0.7,6.6,0.545454545
172,14,2,0,18,2,6,1.5,0,6,0.333333333
172,15,19,2,19.7,2.2,5.5,1.8,0.1,6,0.4
172,16,22,2,18.1,2.4,5.3,4.1,0,5.9,0.452830189
172,17,22,0,16.1,2.5,4.6,3.9,0.8,5.6,0.543478261
172,18,22,0,9,1.3,3.1,1,0,3.6,0.419354839
173,0,73,73,34.3,8.4,16.2,7,0.6,23,0.518518519
173,1,82,10,31.3,6,13.3,1.9,0.2,15.8,0.45112782
173,2,29,29,29.9,5.9,13,4.1,0.3,15,0.453846154
173,3,80,27,28.2,5.4,10.4,6.9,0.6,12.5,0.519230769
173,4,74,74,27.8,3.6,5.5,9.4,1.1,10.1,0.654545455
173,5,81,2,20.6,3.5,8,2,0,9.5,0.4375
173,6,25,13,20.2,3.2,7.4,2.6,0.1,8.6,0.432432432
173,7,28,26,17.7,3.4,8,1.9,0.3,8.4,0.425
173,8,80,80,33.2,2.7,7.5,4.4,0.4,7.9,0.36
173,9,72,54,16.1,1.8,4.6,1.5,0.1,5.3,0.391304348
173,10,13,2,11.4,1.9,3.9,1.8,0.2,5.3,0.487179487
173,11,72,8,18.5,1.8,3.1,5.2,1,4.4,0.580645161
173,12,10,6,16.3,1.5,3.5,1.2,0.3,4.1,0.428571429
173,13,56,0,8.7,1,1.8,2.1,0.3,3.1,0.555555556
173,14,10,2,7.5,1.2,3.2,1.7,0.5,2.9,0.375
173,15,56,4,11,0.8,1.8,1.1,0.1,2.6,0.444444444
173,16,18,0,7.5,0.8,2.5,1.4,0.2,2.3,0.32
173,17,7,0,2.6,0.6,1.1,0.7,0,1.6,0.545454545
174,0,62,62,33.5,7.6,16.7,6.7,0.5,21.6,0.45508982
174,1,63,1,31.7,5.7,13.2,2.4,0.2,15.1,0.431818182
174,2,63,63,30.5,4.6,10.3,7.4,0.6,10.6,0.446601942
174,3,61,40,25.3,3.7,8.9,3.4,0.4,10.1,0.415730337
174,4,44,33,24.1,3.8,8.2,2.3,0.3,9.6,0.463414634
174,5,53,12,21.7,3.5,8.4,2.8,0.5,8.9,0.416666667
174,6,49,0,16.1,2.9,4.8,3.6,1.3,6.9,0.604166667
174,7,50,4,20.6,2.5,7,4.2,0.4,6.6,0.357142857
174,8,48,48,28.7,2.1,5.7,4.1,0.2,6.2,0.368421053
174,9,61,12,18.7,2.1,3.9,4.7,0.5,5.8,0.538461538
174,10,54,54,21.2,2.2,4.2,6,1,5.2,0.523809524
174,11,8,0,8.1,1.5,2,1.6,0.6,3.6,0.75
174,12,33,1,8.1,0.9,2.2,1.3,0.2,2.7,0.409090909
174,13,30,0,6.8,1,2.7,1.6,0.3,2.6,0.37037037
174,14,3,0,6,1,2.7,0,0,2.3,0.37037037
174,15,44,0,6.3,0.3,1.3,0.8,0,1,0.230769231
175,0,53,47,31.4,6.5,13.7,6.8,0.7,17.3,0.474452555
